,Query,Intent
52,What am I not allowed to take as carry-on luggage with Delta?,carry_on
53,Tell me about United's carry-on baggage policy,carry_on
54,what is the hand luggage limit,carry_on
55,What should I know about the hand luggage regulations for American,carry_on
56,Are there any restrictions on hand luggage on an international flight with British Airways?,carry_on
57,What are the rules for carry-on baggage at Delta?,carry_on
58,Can I take three carry-on bags on Delta at JFK?,carry_on
59,how much hand luggage is allowed on a flight with Wow to Iceland,carry_on
60,what requirements apply to hand luggage on flights with United Airlines,carry_on
61,Does Delta allow more than one carry-on bag on the trip to Miami,carry_on
62,Could you list the carry-on baggage restrictions for American Airlines?,carry_on
63,do I have to pay for hand luggage with Delta,carry_on
64,"If I fly to Denver with Pan Am, how much carry-on luggage is included?",carry_on
65,How many pieces of luggage can I take with me on flights with Singapore Airlines,carry_on
66,How much hand luggage can I take on a flight with American Airlines to Seattle,carry_on
67,How much carry-on luggage can I take on a flight with a porter to Toronto?,carry_on
68,How much carry-on luggage can I take on an Allegiant flight to Orlando?,carry_on
69,Would you please tell me the carry-on baggage restrictions on American Airlines?,carry_on
70,How much hand luggage can I take on a Delta flight to Mexico City,carry_on
71,what are the hand luggage rules,carry_on
72,How much hand luggage is allowed on a Lion flight to Singapore?,carry_on
73,what rules apply to hand luggage on flights with Virgin Airlines,carry_on
74,What is prohibited in my carry-on baggage on United?,carry_on
75,Does Jet Blue have restrictions on carry-on luggage?,carry_on
76,I need to know the carry-on baggage restrictions on United Airlines,carry_on
77,How much hand luggage can I take with American on a flight to Los Vegas,carry_on
78,Does Delta have carry-on baggage restrictions?,carry_on
79,How much hand luggage can I take on a flight with Jet Blue to Washington D.C.,carry_on
80,which hand luggage restrictions apply with Singapore Airlines,carry_on
81,tell me the rules for hand luggage,carry_on
82,I'm flying with Jetblue and need to know how many pieces of luggage I'm allowed to take with me,carry_on
83,I am limited in the number of carry-on bags with Jet Blue,carry_on
84,Can I take carry-on luggage on my WestJet flight to Edmonton?,carry_on
85,what carry-on baggage restrictions apply to United,carry_on
86,United Airlines allows more than one piece of carry-on luggage,carry_on
87,What are Delta's carry-on baggage restrictions?,carry_on
88,Can you tell me how much carry-on luggage I can take on a Southwest Airlines flight to Miami?,carry_on
89,Is there a weight limit for hand luggage?,carry_on
90,Here you can find the rules for hand luggage on flights with Spirit Airlines,carry_on
91,What are the carry-on baggage restrictions on Southwest Airlines?,carry_on
92,How much hand luggage can I take with me on a Spirit Airlines flight to Dallas,carry_on
93,Can you tell me the hand luggage regulations of Jet Blue Airlines?,carry_on
94,what are the hand luggage regulations for flights with Delta Airlines,carry_on
95,Search for carry-on baggage regulations for flights with Delta Airlines,carry_on
96,Hand baggage restrictions for Air Emirates,carry_on
97,what rules does delta have for hand luggage,carry_on
98,tell me the carry-on baggage restrictions on United Airlines,carry_on
99,Let me know the hand baggage rules for continental flights.,carry_on
100,volume to whisper,whisper_mode
101,I want to turn off whisper mode,whisper_mode
102,Let's end the whisper mode,whisper_mode
103,I want your settings to be adjusted to whisper voice now,whisper_mode
104,please go into whisper mode now,whisper_mode
105,turn up the volume,whisper_mode
106,End whisper mode,whisper_mode
107,please go back to normal mode,whisper_mode
108,Start using whisper mode immediately,whisper_mode
109,switch to whisper,whisper_mode
110,I think we should whisper,whisper_mode
111,turn on the whisper voice,whisper_mode
112,"I want you to be quiet now, please",whisper_mode
113,switch to sleep mode,whisper_mode
114,please turn on whisper mode because I'm about to go to class,whisper_mode
115,I want the whisper mode,whisper_mode
116,Please switch to whisper mode,whisper_mode
117,now go into whisper mode,whisper_mode
118,turn up the volume,whisper_mode
119,"I can't hear you, stop whispering!",whisper_mode
120,"pssst, please whisper",whisper_mode
121,you can whisper until I tell you not to,whisper_mode
122,you have to switch to whisper mode,whisper_mode
123,please turn on whisper mode,whisper_mode
124,you can go to the whispering voice,whisper_mode
125,I have to change your setting to whisper mode immediately,whisper_mode
126,Stop using Whisper Mode,whisper_mode
127,please speak quietly,whisper_mode
128,use your calm voice,whisper_mode
129,please whisper from now on,whisper_mode
130,switch to whisper mode,whisper_mode
131,turn on your whisper mode,whisper_mode
132,please turn off whisper mode for now,whisper_mode
133,"can you please lower the volume, please",whisper_mode
134,please switch to whisper mode,whisper_mode
135,I want to end whisper mode,whisper_mode
136,I want you to be in whisper mode now because I'm in the library,whisper_mode
137,Switching from whisper mode,whisper_mode
138,whisper from now on,whisper_mode
139,please speak in a whisper,whisper_mode
140,Start with whisper mode,whisper_mode
141,please switch to whisper mode now,whisper_mode
142,Let's use the whisper voice,whisper_mode
143,6-inch voices please,whisper_mode
144,speak in a whisper,whisper_mode
145,I decide to leave the whisper mode,whisper_mode
146,Let's start whispering,whisper_mode
147,you can switch to whisper mode,whisper_mode
148,make sure you set the whisper mode before I go to the cinema,whisper_mode
149,I want you to use the whisper voice now,whisper_mode
150,please send an SMS,text
151,text someone,text
152,send mom a text message asking where you are,text
153,"send Chris a text message and say: ""I love you""",text
154,send someone a text message,text
155,can you text Arthur and tell them I'm almost there,text
156,text Billy and tell him to be at the meeting on Monday at 3pm,text
157,can you text Christopher and tell him I'm on my way,text
158,send me a text message,text
159,Please text Ann and tell her I'll be home in 20 minutes,text
160,please send Natalie a text message from me,text
161,I want to send an SMS,text
162,text Matt and tell him I'm running late tonight,text
163,Send my boss a text message and tell him I'll be a little late,text
164,send Chris a text message telling him to stop on the way home to buy milk,text
165,I have to send a text message,text
166,text my dad and tell him I love him,text
167,text Josh and tell him I need a delivery,text
168,send a text message and tell Chris that I'm not working today,text
169,can you send me an SMS,text
170,text my boyfriend and tell him to meet me later,text
171,text Christopher and tell him I'm coming over,text
172,can you text Sergeant Adam and tell him I found the missing girl,text
173,write Alice a message,text
174,you have to text someone for me,text
175,I need a text message from Sal saying I'm here,text
176,send Chris a text message and ask him what he wants to eat for dinner,text
177,send a text message,text
178,text Sal and say hello,text
179,write to Sal and tell him the answer is “yes”,text
180,Write a text message,text
181,write to my doctor and tell him it happened again,text
182,write a text to Alice,text
183,you can send someone an SMS,text
184,Text Sal that I will be attending,text
185,start a new text to Maureen and tell her that I'm getting Mom's Christmas present,text
186,create a new text,text
187,text Bill and tell him I'm 30 minutes late,text
188,Create a text message to,text
189,set up a new SMS,text
190,"send my cousin Linda a text message saying ""Happy Birthday""",text
191,text my mom and tell her I'll be home soon,text
192,text Tony and invite him to my party next Saturday,text
193,text Chris and ask him when he's coming home,text
194,text Christy and ask her what she wants for dinner,text
195,I need to have an SMS sent to me,text
196,text Nick and tell him the car is ready,text
197,I have to send a text message,text
198,write Robby Hello,text
199,can you text Elizabeth and tell her that I forgot to bring drinks,text
200,I need a recipe for blackberry cake,recipe
201,Find a recipe for German chocolate cake,recipe
202,please find a recipe for spaghetti for me now,recipe
203,can you get me a recipe for sugar cookies,recipe
204,I need a recipe for beef stew,recipe
205,I need a recipe for fried shrimp,recipe
206,What is the best way to prepare chicken stir-fry?,recipe
207,Can you explain to me how to make German chocolate cake?,recipe
208,please help me with instructions on how to prepare chicken curry,recipe
209,How to make the perfect omelette,recipe
210,How to make blackberry pie?,recipe
211,I need the best recipe for mashed potatoes,recipe
212,can you find me a recipe for cake,recipe
213,Looking for a recipe for macaroni and cheese,recipe
214,I need to know how to make Philly Cheesesteaks,recipe
215,can you give me a recipe for German chocolate cake,recipe
216,What is a good chili recipe,recipe
217,I need help finding a recipe for enchiladas,recipe
218,How to make pork chili,recipe
219,Please give me instructions on how to make blueberry pie,recipe
220,Is there a good website that teaches me how to make sushi?,recipe
221,How do I make pumpkin pie?,recipe
222,is there a recipe for chili that I can use,recipe
223,can you give me a recipe for quiche,recipe
224,How do I make lasagna?,recipe
225,what do I have to do to make blackberry pie,recipe
226,can you give me a recipe for mashed potatoes,recipe
227,I need a recipe for Chicken Pot Pie,recipe
228,what do you need to cook apple pie,recipe
229,can you give me a recipe for honey ham,recipe
230,where can I learn to make sushi,recipe
231,I'm looking for a vegan Italian pasta recipe,recipe
232,what do you have to do to make sushi,recipe
233,How to make Boeuf Stroganoff,recipe
234,I need a quick recipe for spiral ham,recipe
235,can you please search for the best New York Style Cheesecake recipes,recipe
236,can you give me a recipe for ribs,recipe
237,please show me a recipe for chili,recipe
238,How to cook apple pie?,recipe
239,can you get me a recipe for coffee cake,recipe
240,tell me how to make chow mein,recipe
241,Find a good recipe for meatloaf,recipe
242,How do I make lemon meringue pie?,recipe
243,How can I make chicken pie?,recipe
244,I need a recipe for beef,recipe
245,can you get me a recipe for pasta,recipe
246,can you get me a salsa recipe,recipe
247,blackberry cake recipe,recipe
248,How to Cook Meatloaf,recipe
249,Looking for easy-to-follow beef rib recipes,recipe
250,please turn on my fan,smart_home
251,please turn on the fan,smart_home
252,you can get the fan running here,smart_home
253,lock all doors,smart_home
254,how is the air conditioning set,smart_home
255,you can lock all the doors in the house,smart_home
256,please turn on the TV,smart_home
257,start my vehicle,smart_home
258,Remember to lock the doors,smart_home
259,what is the temperature of the air conditioning,smart_home
260,I need some air; turn on the fan,smart_home
261,turn on the fan,smart_home
262,Please look at the door to see who is there,smart_home
263,turn on the bedroom lights,smart_home
264,Please set the temperature to 70,smart_home
265,turn on the garage lights,smart_home
266,Make sure all doors are locked,smart_home
267,can you please dim the lights,smart_home
268,please make the light darker,smart_home
269,what temperature is the air conditioning set to,smart_home
270,can you start my car,smart_home
271,Set temperature to 75,smart_home
272,what is the temperature of the air conditioning,smart_home
273,warm up my car for me,smart_home
274,switch on the lounge lights,smart_home
275,Make sure the oven is set to 350.,smart_home
276,can you please turn on my heating,smart_home
277,you can turn on the light in the study,smart_home
278,Who is at my doorstep,smart_home
279,Turn on the TV,smart_home
280,please start my car,smart_home
281,turn on the TV immediately,smart_home
282,please turn on the fan,smart_home
283,turn on the fan,smart_home
284,What is the name of the person at my door?,smart_home
285,please start my car before I go out,smart_home
286,Whoever knocks,smart_home
287,I have to turn on my heating,smart_home
288,Please lock all doors,smart_home
289,you can see who is at the door,smart_home
290,Set the temperature to 78,smart_home
291,can turn on fan,smart_home
292,Make the temperature here 78,smart_home
293,Did someone lock the door securely?,smart_home
294,"switch the fan to the ""On"" position",smart_home
295,you can turn on the light in the backyard,smart_home
296,Lock all doors on the property,smart_home
297,turn on the light in my master bathroom,smart_home
298,please activate my oven,smart_home
299,Set the temperature to 71,smart_home
300,Who is your boss?,who_do_you_work_for
301,which organization you work for,who_do_you_work_for
302,are you working for me or is that wrong,who_do_you_work_for
303,Who leads your work,who_do_you_work_for
304,Who is your employer,who_do_you_work_for
305,are you by any chance employed by me,who_do_you_work_for
306,You work for someone else or not,who_do_you_work_for
307,What is your boss's name?,who_do_you_work_for
308,you are here to serve me,who_do_you_work_for
309,who do you work for?,who_do_you_work_for
310,Which entity is your boss?,who_do_you_work_for
311,who do you work for,who_do_you_work_for
312,you are my worker,who_do_you_work_for
313,you do not work for yourself,who_do_you_work_for
314,I am your employer,who_do_you_work_for
315,are you employed by someone,who_do_you_work_for
316,what is your boss's name,who_do_you_work_for
317,you are self-employed,who_do_you_work_for
318,who do you work for,who_do_you_work_for
319,you work for someone else,who_do_you_work_for
320,Who tells you what to do?,who_do_you_work_for
321,I need to know who your boss is,who_do_you_work_for
322,What is your boss's name?,who_do_you_work_for
323,do you have a boss,who_do_you_work_for
324,Who is your supervisor,who_do_you_work_for
325,are you working for me now,who_do_you_work_for
326,Who is responsible for you?,who_do_you_work_for
327,which company or person do you work for exactly,who_do_you_work_for
328,you work for me,who_do_you_work_for
329,you don't work for someone else,who_do_you_work_for
330,who pays your salary,who_do_you_work_for
331,I am your supervisor,who_do_you_work_for
332,who do you think you are employed by,who_do_you_work_for
333,I am the one you work for,who_do_you_work_for
334,who else do you work for,who_do_you_work_for
335,who else commands you,who_do_you_work_for
336,Is there another company you work for?,who_do_you_work_for
337,Who are you doing the task for,who_do_you_work_for
338,who do you work for,who_do_you_work_for
339,do you have another job,who_do_you_work_for
340,Tell me who your boss is,who_do_you_work_for
341,Who is your boss?,who_do_you_work_for
342,Is there another company you work for?,who_do_you_work_for
343,Is there someone else you work for?,who_do_you_work_for
344,I am your manager,who_do_you_work_for
345,Which organization do you work for?,who_do_you_work_for
346,who do you call your boss,who_do_you_work_for
347,who do you work for,who_do_you_work_for
348,you work for someone else,who_do_you_work_for
349,do you have an employer,who_do_you_work_for
350,how much is the reward balance on my Citigroup card,rewards_balance
351,how many points are on my gold card,rewards_balance
352,where are the rewards of my Visa card visible,rewards_balance
353,how many points do I have on my mastercard,rewards_balance
354,I need to find out how many reward points I have left on my American Express card,rewards_balance
355,how much is the reward balance on my Discover card,rewards_balance
356,what is the current premium amount for my visa,rewards_balance
357,I wonder how many points I have earned with my Bank of America card,rewards_balance
358,how many points have I collected with my Mastercard,rewards_balance
359,I have collected many points on my Capital One card,rewards_balance
360,how can I check my Kohls rewards card,rewards_balance
361,what is the current total balance of my reward points on my Visa card,rewards_balance
362,how many Delta miles are currently on my card,rewards_balance
363,how many Tier Credits do I have on my Caesar card,rewards_balance
364,how many reward points do I have for my Mastercard,rewards_balance
365,How many rewards points do I have on my Discover card?,rewards_balance
366,where are my rewards for my Chase card,rewards_balance
367,what do I need to do to see my rewards for my Chase card,rewards_balance
368,how many points did i get on my visa card,rewards_balance
369,How many reward points do I have on my Visa card?,rewards_balance
370,How can I check how many rewards I have on my Mastercard,rewards_balance
371,how many points have I collected on my mastercard,rewards_balance
372,is there a better way to check my Visa rewards card balance,rewards_balance
373,what is the balance of my reward points on my Discover card,rewards_balance
374,how can I see my rewards for my Visa card,rewards_balance
375,what is the current reward balance of my Visa card,rewards_balance
376,can I check my Visa reward balance online,rewards_balance
377,Do you know how many rewards points are currently on my Discover card,rewards_balance
378,what is the current points balance of my Mastercard,rewards_balance
379,how high are the rewards on my Discover card,rewards_balance
380,how many points did I get with my visa,rewards_balance
381,How can I see the rewards for my Chase card?,rewards_balance
382,which points were collected with my mastercard,rewards_balance
383,how many points have I already collected on my chase mastercard,rewards_balance
384,add up my reward points for the Mastercard,rewards_balance
385,when can I get rewards on my Visa card,rewards_balance
386,help me verify my Visa rewards card,rewards_balance
387,tell me how to check my rewards for my American Express card,rewards_balance
388,how many reward points do I have for my Wells Fargo card,rewards_balance
389,how many rewards do I have on my Chase card,rewards_balance
390,how many reward points does my Discover card have,rewards_balance
391,how many reward points do I have for my Chase card,rewards_balance
392,I need to know how many points I received with my Capital One Visa,rewards_balance
393,Find out my Discovery Card reward points,rewards_balance
394,how high is my points balance for my Mastercard,rewards_balance
395,Are there still reward points left on my Mastercard?,rewards_balance
396,How do I check my Gold Card rewards?,rewards_balance
397,Can you tell me what my Starbucks rewards balance is?,rewards_balance
398,What is the easiest way to verify my bank rewards card?,rewards_balance
399,how many rewards do I have on my Hy-Vee card now,rewards_balance
400,can you get me a table for 2 at Mexico Viejo at 3pm,restaurant_reservation
401,Reserve a table for two for 7:30pm at Dibruno's under Patrick Donoghue,restaurant_reservation
402,You must reserve a table for 4 at Red Robin under the name Kevin at 7am.,restaurant_reservation
403,I would like a reservation for two people at Olive Garden for 5pm today.,restaurant_reservation
404,I have to make a reservation for 3 at Red Robin at 8 pm,restaurant_reservation
405,I think I need to make a reservation at Red Robin for 8pm for 3,restaurant_reservation
406,can you get me a table for 4 at Steve's,restaurant_reservation
407,You must reserve a table for three at Devon's Seafood for 6:00 p.m.,restaurant_reservation
408,"Hello, I would like a reservation for two at Olive Garden tonight at six.",restaurant_reservation
409,"I think we should reserve Papa's regular table on Friday for 6 people, using his name, at around 4:00 pm in the club",restaurant_reservation
410,Make a reservation for 2 people at Olive Garden today at 5pm,restaurant_reservation
411,You must reserve a table for 4 at Red Robin under the name Kevin at 7am.,restaurant_reservation
412,make a reservation for 4 people at the outback steakhouse under the name dave,restaurant_reservation
413,can you get me a table for 6 at Johnnys,restaurant_reservation
414,Make a reservation for three people at Prime Rib at 6:30 pm,restaurant_reservation
415,I have to make a reservation for 3 at Red Robin at 8pm,restaurant_reservation
416,Can I make a reservation for 3 at Red Robin at 8pm?,restaurant_reservation
417,please reserve me a table at Monty's at 12 noon for 55555,restaurant_reservation
418,please reserve me a table for 2pm at Maxwell's on the 14th.,restaurant_reservation
419,"hey computer, reserve two tables for my parents at Red Lobster next Wednesday, if possible at 2pm.",restaurant_reservation
420,Can I make a reservation for 2 people at State Bird at 8:30 am?,restaurant_reservation
421,make me a reservation for 5 at the Coral for 10pm immediately,restaurant_reservation
422,please reserve a table for two at Rouge for 7:00 pm,restaurant_reservation
423,can you get me a table for 5 at Johnnys,restaurant_reservation
424,Reserve a table for 3 people at Outback Steakhouse at 7:00 pm under the name Lance,restaurant_reservation
425,it is possible to get a table for 4 people in the village inn around 10 am,restaurant_reservation
426,Please reserve for us in the Joy Bar for 4 adults,restaurant_reservation
427,can you get me a table for two for 8pm in the park,restaurant_reservation
428,now I need a reservation for Backwoods Crossing at seven for 6 people,restaurant_reservation
429,I would like to make a reservation for 6:30 pm at Pietro under the name David Jones,restaurant_reservation
430,can you get me a table for 1 at Vega at 1pm,restaurant_reservation
431,I would like you to reserve a table for four at Red Robin at 7:00 under the name Kevin.,restaurant_reservation
432,can you reserve a table in the restaurant for me and my husband,restaurant_reservation
433,I would like you to make a reservation for 8 p.m. at the Red Robin under the name Kevin.,restaurant_reservation
434,please make a reservation for 8 pm at the red robin under the name kevin,restaurant_reservation
435,I would like to reserve a table at 8 o'clock at Long John Silver under the name Freddie,restaurant_reservation
436,Can I please make a reservation for 2 people at State Bird at 7:30 pm?,restaurant_reservation
437,I would like a table for 2 at Broadmore at 6pm,restaurant_reservation
438,I would like to make a reservation for 8 pm at Red Robin for 3 people,restaurant_reservation
439,Can I reserve a table for 2 at Olive Garden at 8am?,restaurant_reservation
440,Reserve a table for 5 at Lawry's at 8:00 pm under the name Steve,restaurant_reservation
441,book a reservation for 3 at Red Lobster under the name Steve,restaurant_reservation
442,can you get me a table for 8 at Johnnys,restaurant_reservation
443,make me a reservation for tomorrow at Happys for Four,restaurant_reservation
444,make a reservation for 8 pm at the red robin under the name kevin,restaurant_reservation
445,call and reserve a table for Jason Rogers for four people at 5:45 pm,restaurant_reservation
446,can you make a reservation for me at the restaurant,restaurant_reservation
447,You must reserve a table for a party of four at Devon's for 6:00 p.m.,restaurant_reservation
448,Reserve a table for 4 at Red Lobster at 7:30 pm under the name Dave,restaurant_reservation
449,can you get me a table for 6 at Mark's at 11am,restaurant_reservation
450,"I go to South America, inform my bank",travel_notification
451,I will be in Thailand from October 15th to 23rd,travel_notification
452,inform my bank that I will be traveling to Europe,travel_notification
453,I informed my bank that I am traveling to Greece from March to April,travel_notification
454,I have to inform my bank that I am traveling abroad,travel_notification
455,Please inform my bank that I will be in Brazil from June 1st to July 1st.,travel_notification
456,"Notify my bank that I will be in Moscow, Russia",travel_notification
457,I will be in Slovakia from 16 to 19 January,travel_notification
458,"I'm going to Asia soon, I should let the bank know",travel_notification
459,Please inform my bank that I am travelling abroad,travel_notification
460,how can I tell my bank that I am going to Vietnam,travel_notification
461,Please inform my bank that I will be in Uruguay from January to August.,travel_notification
462,Notify my bank that I will be in Rome from 1st to 17th,travel_notification
463,Inform my bank that I will be traveling to Central Africa,travel_notification
464,Please tell my bank that I will be in Israel from the 6th to the 23rd,travel_notification
465,I will be in Paraguay from January 7th to 10th,travel_notification
466,I am traveling to Seattle soon and would like to inform my bank,travel_notification
467,Can you tell my bank that I'm going on a trip abroad soon?,travel_notification
468,I am traveling to Spain soon and would like to inform my bank,travel_notification
469,Notify my bank and let them know that I am travelling to Brussels,travel_notification
470,I am traveling to Fresnosoon and would like to inform my bank,travel_notification
471,I have to tell my bank that I am traveling to Chicago,travel_notification
472,I am traveling to Denmark soon and would like to inform my bank,travel_notification
473,Please tell the bank that I will be traveling internationally,travel_notification
474,How do I inform my bank that I am going to Paris,travel_notification
475,Can you inform my bank that I will be in Uruguay from January to August?,travel_notification
476,Tell my bank I'm in Canada this weekend,travel_notification
477,I am travelling to England soon and would like to inform my bank,travel_notification
478,the bank should know that I am going to Asia soon,travel_notification
479,"from January to August I will be in Uruguay, please inform me about the bank",travel_notification
480,Tell my bank that I am going to Norway between March 3rd and 5th,travel_notification
481,I am traveling to ca soon and would like to inform my bank,travel_notification
482,Tell my bank that I am going to France,travel_notification
483,Notify my bank and let them know that I am traveling to Stockholm,travel_notification
484,"I will be in Uruguay from January to August, please inform me about the bank",travel_notification
485,Please inform my bank that I will be in Rome from February 1st to March 1st.,travel_notification
486,I am traveling to Belgium soon and would like to inform my bank,travel_notification
487,I am leaving the country and have to inform my bank,travel_notification
488,I am traveling soon Tony and would like to inform my bank,travel_notification
489,Notify my bank and let them know that I am traveling to China,travel_notification
490,I am traveling to Boston soon and would like to inform my bank,travel_notification
491,inform my bank that I will be in Rome from February 1st to March 1st,travel_notification
492,I will be in Canada from August 10th to 12th,travel_notification
493,I will be out of the country soon and would like to notify my bank,travel_notification
494,notify my bank and let them know that I am traveling to Switzerland,travel_notification
495,note that I will be in Rome from February 1st to March 1st and notify my bank,travel_notification
496,I am leaving the country and my bank needs to be notified,travel_notification
497,Tell my bank that I am traveling to Brazil from June 1st to July 1st.,travel_notification
498,How can I tell my bank that I am traveling to Denmark,travel_notification
499,I'm going to Paris soon and would like to inform my bank. How do I do that?,travel_notification
500,add one of Metallica to my playlist,update_playlist
501,"please add ""Roar"" by Katy Perry to my playlist",update_playlist
502,add a song to my rock playlist,update_playlist
503,I want to add “Help! by the Beatles” to my playlist,update_playlist
504,add what I'm listening to to my jazz playlist,update_playlist
505,new playlist to which I will add God's plan,update_playlist
506,could you add Broken by Evanescence to my music,update_playlist
507,"add ""God's Plan"" by Drake to my playlist",update_playlist
508,"Connect this song to my playlist ""Children",update_playlist
509,"add ""Help! by the Beatles"" to my playlist",update_playlist
510,my new playlist will complement God's plan,update_playlist
511,add this song to my top 40 playlist,update_playlist
512,I want to add this song to my rock playlist,update_playlist
513,add 7 rings to my pop playlist,update_playlist
514,please add this song to my alternative playlist,update_playlist
515,put this song on my reggae playlist,update_playlist
516,please add “Someday by the Strokes” to my playlist,update_playlist
517,"the song that is playing, add it to my favorite playlist",update_playlist
518,add Walk by Pantera to my playlist,update_playlist
519,add the current song to my favorite playlist,update_playlist
520,please put Mambo No. 5 by Lou Bega on my playlist,update_playlist
521,"Yellow by Coldplay, please add to my playlist",update_playlist
522,this song should be added to my rock playlist,update_playlist
523,God's Plan is added to my new playlist,update_playlist
524,put Dr. Feelgood by Motley Crue on my playlist,update_playlist
525,can you please add Hero by Skillet to my playlist,update_playlist
526,"favorite, what's currently on my playlist",update_playlist
527,"add ""Hells Bells"" by ACDC to my playlist",update_playlist
528,add Mia to my Spanish playlist,update_playlist
529,I want to add Happy to my RB playlist,update_playlist
530,"add ""Single Ladies"" by Beyonce to my pop playlist",update_playlist
531,Add Baby Shark to my kids playlist,update_playlist
532,I need to add this song to my rock playlist,update_playlist
533,let's add Wonder by Hillsong United to my playlist,update_playlist
534,please put this song on my Moody Monday playlist,update_playlist
535,"please add to the playlist ""Children""",update_playlist
536,add what's on my favorite playlist,update_playlist
537,I want to add “You Say” by Lauren Daigle to my playlist,update_playlist
538,please add this song to my jazz playlist,update_playlist
539,this song needs to be added to my reggae playlist,update_playlist
540,will you add what I'm listening to to my dinner playlist?,update_playlist
541,"I want to put this song on my ""children"" playlist",update_playlist
542,will you add what I listen to to my bedroom playlist?,update_playlist
543,add Welcome to the Jungle by Guns N Roses to my playlist,update_playlist
544,add Yosemite to my rap playlist,update_playlist
545,will you add what I listen to to my road trip playlist?,update_playlist
546,Make this song part of the playlist for kids,update_playlist
547,add Smooth Operator by Sade to my playlist,update_playlist
548,add this song to my dinner playlist,update_playlist
549,add this song to my Slow Jams playlist,update_playlist
550,can I increase my volume,change_volume
551,The volume must be set to 4,change_volume
552,go now and increase the volume to 4 please,change_volume
553,please turn down your volume,change_volume
554,I would like it to be louder,change_volume
555,I need it louder,change_volume
556,Turn up the volume,change_volume
557,Please increase your volume,change_volume
558,The volume should be reduced,change_volume
559,set the volume to 4,change_volume
560,Please increase the volume to 4,change_volume
561,"Please increase the volume to 4, please",change_volume
562,make the sound of my speaker louder,change_volume
563,would you please increase the volume of your speaker,change_volume
564,I would like the volume to be lower,change_volume
565,Limit the volume,change_volume
566,Please increase the volume to 4,change_volume
567,Increase volume,change_volume
568,Please increase the speaker volume,change_volume
569,the sound is too quiet,change_volume
570,can my volume be increased,change_volume
571,Increase your vocal tract,change_volume
572,Change the speaker volume,change_volume
573,Make speakers louder,change_volume
574,Lower the volume,change_volume
575,make the sound louder,change_volume
576,"turn it up, please",change_volume
577,Turn the volume to position 4,change_volume
578,Decrease volume,change_volume
579,Increase volume,change_volume
580,Increase volume to 4,change_volume
581,please turn up the volume,change_volume
582,please speak louder,change_volume
583,Turn down the volume,change_volume
584,I want to increase your volume,change_volume
585,you have to increase the volume to 4 please,change_volume
586,Now increase the volume to 4,change_volume
587,now set the volume to 4,change_volume
588,I want you to change your volume,change_volume
589,turn down your larynx,change_volume
590,Please increase the volume to 4,change_volume
591,can you please set the volume to 4,change_volume
592,can you please increase the volume,change_volume
593,please increase the volume,change_volume
