,Query,Intent
275,make sure the oven is set to 350 please,smart_home
276,Could you please turn on my oven?,smart_home
277,Can you turn on the lights in the den?,smart_home
278,who is at my front door,smart_home
279,the tv is on,smart_home
280,Please start my car,smart_home
281,turn on the tv right away,smart_home
282,turn on the fan please,smart_home
283,turn on the fan,smart_home
284,what is the name of the person at my door,smart_home
285,Please start my car before I go out.,smart_home
286,who strikes,smart_home
287,I need my oven to be on,smart_home
288,please lock all doors,smart_home
289,Can you look who's at the door?,smart_home
290,set the temperature to 78,smart_home
291,can put a fan,smart_home
292,make a temperature of 78 here,smart_home
293,Did someone lock the door properly?,smart_home
294,turn the fan on,smart_home
295,Can you turn on the lights in the backyard?,smart_home
296,lock all doors to the property,smart_home
297,turn on the lights in my master bathroom,smart_home
298,activate my oven please,smart_home
299,set the temperature to 71,smart_home
300,who is your boss,who_do_you_work_for
301,What organization do you work for?,who_do_you_work_for
302,do you work for me or is it fake?,who_do_you_work_for
303,who directs your work,who_do_you_work_for
304,Who is your employer?,who_do_you_work_for
305,Are you by any chance employed by me?,who_do_you_work_for
306,you work for someone else or not,who_do_you_work_for
307,what is your boss's name,who_do_you_work_for
308,are you here to serve me,who_do_you_work_for
309,Who do you work for?,who_do_you_work_for
310,which entity is your boss,who_do_you_work_for
311,Who do you work for?,who_do_you_work_for
312,are you my worker,who_do_you_work_for
313,you don't work for yourself,who_do_you_work_for
314,am i your employer,who_do_you_work_for
315,are you employed by someone,who_do_you_work_for
316,How does your boss present himself?,who_do_you_work_for
317,are you self-employed,who_do_you_work_for
318,Who do you work for?,who_do_you_work_for
319,Do you work for someone else?,who_do_you_work_for
320,who tells you what to do,who_do_you_work_for
321,I need to know who your boss is,who_do_you_work_for
322,what is your boss's name,who_do_you_work_for
323,Do you have a boss?,who_do_you_work_for
324,Who do you report to?,who_do_you_work_for
325,do you work for me now?,who_do_you_work_for
326,who is responsible for you,who_do_you_work_for
327,What company or person do you work for exactly?,who_do_you_work_for
328,do you work for me,who_do_you_work_for
329,you don't work for someone else,who_do_you_work_for
330,who pays your salary,who_do_you_work_for
331,am i your supervisor,who_do_you_work_for
332,Who would you say you work for?,who_do_you_work_for
333,am i the one you work for?,who_do_you_work_for
334,Who else do you work for?,who_do_you_work_for
335,Who else orders you?,who_do_you_work_for
336,Is there another company you work for?,who_do_you_work_for
337,Who are you doing this task for?,who_do_you_work_for
338,Who do you work for?,who_do_you_work_for
339,do you have another job?,who_do_you_work_for
340,let me know who your boss is,who_do_you_work_for
341,who is your boss,who_do_you_work_for
342,Is there another entity you work for?,who_do_you_work_for
343,Is there anyone else you work for?,who_do_you_work_for
344,am i your manager,who_do_you_work_for
345,What organization do you work for?,who_do_you_work_for
346,Who do you call your boss?,who_do_you_work_for
347,Who do you work for?,who_do_you_work_for
348,Do you work for someone else?,who_do_you_work_for
349,do you have an employer,who_do_you_work_for
350,what is my citigroup card rewards balance,rewards_balance
351,How many points are on my Gold card?,rewards_balance
352,where are my visa card rewards visible,rewards_balance
353,How many points do I have on my Mastercard?,rewards_balance
354,I need to know how much reward points I have left on my American Express card,rewards_balance
355,what is the reward balance on my discover card,rewards_balance
356,what is the current reward amount on my visa,rewards_balance
357,I wonder how many points I earned with my Bank of America card,rewards_balance
358,how many points have i earned with my mastercard,rewards_balance
359,did i earn a lot of points on my capital one card,rewards_balance
360,how do i check my kohls rewards card,rewards_balance
361,what is my current reward points total on my visa card,rewards_balance
362,How many Delta miles are currently on my card?,rewards_balance
363,How many level credits do I have on my Caesar card?,rewards_balance
364,How many reward points do I get for my Mastercard?,rewards_balance
365,how many reward points do I have on my discover card,rewards_balance
366,where are my rewards for my hunting card,rewards_balance
367,what do i do to see my rewards for my chase card,rewards_balance
368,How many points did I get on my Visa card?,rewards_balance
369,how many reward points do I have on my visa card,rewards_balance
370,how do i check how many rewards i have on my mastercard,rewards_balance
371,how many points have i accumulated on my mastercard,rewards_balance
372,is there a better way to check my Visa Rewards card balance,rewards_balance
373,What is my reward points balance on my Discover card?,rewards_balance
374,How do I view my rewards for my Visa card?,rewards_balance
375,what is my current visa rewards balance,rewards_balance
376,Can I check my Visa Reward balance online?,rewards_balance
377,Do you know how many reward points are currently on my Discover card?,rewards_balance
378,What is the current reward points balance on my Mastercard?,rewards_balance
379,How much rewards can I earn on my Discover card?,rewards_balance
380,How many points did my visa earn?,rewards_balance
381,how do i see my rewards for my chase card,rewards_balance
382,what points have been earned on my Mastercard,rewards_balance
383,How many points have I already earned on my Chase Mastercard?,rewards_balance
384,add my reward points for mastercard,rewards_balance
385,When can I receive rewards on my Visa card?,rewards_balance
386,help me verify my visa rewards card,rewards_balance
387,tell me how to check my rewards for my American Express card,rewards_balance
388,How many reward points do I get for my Wells Fargo card?,rewards_balance
389,How many rewards do I have on my Chase card?,rewards_balance
390,How many reward points does my Discover card have?,rewards_balance
391,How many rewards points do I get for my Chase card?,rewards_balance
392,I need to know how many points I got on my Capital One Visa,rewards_balance
393,discover my reward points for the discovery card,rewards_balance
394,what is my total points for my mastercard,rewards_balance
395,Does my Mastercard still have reward points?,rewards_balance
396,how do i check my rewards for my gold card,rewards_balance
397,can you help me find out what my starbucks rewards balance is,rewards_balance
398,what is the easiest way to verify my bank rewards card,rewards_balance
399,How many rewards do I have now on my hy-vee card?,rewards_balance
400,can you find me a table for 2 in mexico viejo at 3pm,restaurant_reservation
401,book a table for two for 7:30pm at dibruno's under the direction of patrick donoghue,restaurant_reservation
402,you need to book a table for 4 at red robin under the name kevin at 7,restaurant_reservation
403,I would like a reservation for 2 at Olive Garden for 5pm today,restaurant_reservation
404,I need to make a reservation for 8pm at Red Robin for 3,restaurant_reservation
405,I think I need to make a reservation for 8pm at Red Robin for 3,restaurant_reservation
406,Can you find me a table for 4 at Steve's?,restaurant_reservation
407,I need you to reserve a table for 6:00pm for three at Devon's Seafood,restaurant_reservation
408,"Hello, I would like a reservation for two at the Olive Garden at six o'clock tonight.",restaurant_reservation
409,"I think we should book Dad's usual table on Friday for 6 people, use his name, do this around 4:00pm at the club",restaurant_reservation
410,make a reservation at 5pm today for 2 at the olive garden,restaurant_reservation
411,you need to book a table for 4 at red robin under the name kevin at 7,restaurant_reservation
412,book a reservation for 4 at Outback Steakhouse under the name Dave,restaurant_reservation
413,Can you find me a table for 6 at Johnny's?,restaurant_reservation
414,Make a reservation for three at Prime Rib at 6:30 p.m.,restaurant_reservation
415,I need to make a reservation for 8pm at Red Robin for 3,restaurant_reservation
416,can i make a reservation for 8pm at red robin for 3,restaurant_reservation
417,please make me a reservation for Monty's at noon for 55555,restaurant_reservation
418,please book me a table for 2pm at Maxwell's on the 14th,restaurant_reservation
419,"hey computer, make a reservation for 2 for my parents at Red Lobster next Wednesday, 2:00pm if possible",restaurant_reservation
420,can i make a reservation for 2 at State Bird for 8:30am,restaurant_reservation
421,make me a reservation for 5 at Coral for 10pm immediately,restaurant_reservation
422,Please reserve a table for two at the red for 7:00 p.m.,restaurant_reservation
423,Can you find me a table for 5 at Johnny's?,restaurant_reservation
424,Reserve a table for 3 at Outback Steakhouse under the name Lance at 7:00pm,restaurant_reservation
425,is it possible to get a table for 4 at the village inn around 10am,restaurant_reservation
426,please make a reservation for us at Joy Bar for 4 adults,restaurant_reservation
427,can you find me a table for two for 8:00pm at the park,restaurant_reservation
428,now i need a reservation for backwoods crossing at seven o'clock for six people,restaurant_reservation
429,I would like a reservation for 6:30pm at Pietro's under the name David Jones,restaurant_reservation
430,Can you reserve me a table for 1 person at Vega at 1pm?,restaurant_reservation
431,I need you to reserve a table for 4 at Red Robin under the name Kevin at 7pm,restaurant_reservation
432,can you book a table at the restaurant for me and my husband,restaurant_reservation
433,I want you to make a reservation for 8pm at the Red Robin under the name Kevin,restaurant_reservation
434,Please book for 8pm at Red Robin under the name Kevin,restaurant_reservation
435,I want to reserve a table at 8pm at Long John Silver's under the name Freddie,restaurant_reservation
436,Can I make a reservation for 2 at State Bird for 7:30pm please?,restaurant_reservation
437,I want to have a table for 2 at the Broadmore around 6pm,restaurant_reservation
438,I want to make a reservation for 8pm at Red Robin for 3,restaurant_reservation
439,can i book a table for 2 at the olive garden at 8pm,restaurant_reservation
440,book a table for 5 at Lawry's under the name Steve at 8:00pm,restaurant_reservation
441,book a reservation for 3 at Red Lobster under the name Steve,restaurant_reservation
442,Can you find me a table for 8 at Johnny's?,restaurant_reservation
443,make me a reservation for tomorrow at happys for four,restaurant_reservation
444,book a reservation for 8pm at red robin under the name kevin,restaurant_reservation
445,"call and make a reservation at 5:45pm for Jason Rogers, table for four",restaurant_reservation
446,Can you make a reservation for me at the restaurant?,restaurant_reservation
447,I need you to reserve a table for a party of four at Devon's for 6:00pm,restaurant_reservation
448,book a table for 4 at red lobster under the name dave at 7:30pm,restaurant_reservation
449,Can you find me a table for 6 at Mark's at 11am?,restaurant_reservation
450,"I'm going to South America, tell my bank",travel_notification
451,I will be in Thailand from October 15th to 23rd,travel_notification
452,inform my bank that I am going to Europe,travel_notification
453,I informed my bank that I was traveling to Greece from March to April,travel_notification
454,I need to inform my bank that I am going to travel abroad,travel_notification
455,let me know at the bank that I will be in Brazil from June 1st to July 1st,travel_notification
456,"inform my bank that I will be in Moscow, Russia",travel_notification
457,I will be in Slovakia from January 16th to 19th.,travel_notification
458,"I'm going to Asia in a few moments, I should notify the bank",travel_notification
459,Please tell my bank that I am going to travel abroad,travel_notification
460,How do I tell my bank I'm going to Vietnam,travel_notification
461,please inform my bank that i will be in Uruguay from january to august,travel_notification
462,Please inform my bank that I will be in Rome from the 1st to the 17th.,travel_notification
463,inform my bank that I am going to travel to Central Africa,travel_notification
464,Please tell my bank that I will be in Israel from 6th to 23rd.,travel_notification
465,I will be in Paraguay from January 7th to 10th.,travel_notification
466,I am traveling to Seattle soon and want to inform my bank,travel_notification
467,Can you tell my bank that I'm going to travel abroad soon?,travel_notification
468,I am traveling to Spain soon and I want to inform my bank,travel_notification
469,notify my bank and let them know that I am traveling to Brussels,travel_notification
470,I am traveling to Fresnosoon and I want to inform my bank,travel_notification
471,I need to inform my bank that I am traveling to Chicago,travel_notification
472,I am traveling to Denmark soon and I want to inform my bank,travel_notification
473,Please tell the bank that I am going to travel abroad,travel_notification
474,How do I inform my bank that I am going to Paris?,travel_notification
475,Can you inform my bank that I will be in Uruguay from January to August?,travel_notification
476,tell my bank i'll be in canada this weekend,travel_notification
477,I am traveling to England soon and I want to inform my bank,travel_notification
478,the bank should know that I am leaving for Asia soon,travel_notification
479,"From January to August I will be in Uruguay, please let me know at the bank",travel_notification
480,inform my bank that I am going to Norway between March 3rd and 5th,travel_notification
481,I am traveling to California soon and want to inform my bank,travel_notification
482,tell my bank I'm going to France,travel_notification
483,notify my bank and let them know I'm going to Stockholm,travel_notification
484,"I will be in Uruguay from January to August, please let me know at my bank",travel_notification
485,please inform my bank that i will be in rome from february 1st to march 1st,travel_notification
486,I am traveling to Belgium soon and I would like to inform my bank,travel_notification
487,I am going abroad and I need to inform my bank,travel_notification
488,I am traveling soon and I want to inform my bank,travel_notification
489,notify my bank and let them know I'm traveling to China,travel_notification
490,I am going to Boston soon and I want to inform my bank,travel_notification
491,inform my bank that I will be in Rome from February 1st to March 1st,travel_notification
492,I will be in Canada from August 10th to 12th,travel_notification
493,I will be out of the country soon and I want to notify my bank,travel_notification
494,alert my bank and let them know I'm traveling to Switzerland,travel_notification
495,Please note that I will be in Rome from February 1st to March 1st and notify my bank.,travel_notification
496,I am going abroad and my bank must be notified,travel_notification
497,tell my bank that I am going on a trip to Brazil from June 1st to July 1st,travel_notification
498,How do I inform my bank that I am going to Denmark?,travel_notification
499,"I'm going to Paris soon and I want to inform my bank, how can I do this?",travel_notification
500,add a metallica song to my playlist,update_playlist
501,Please add Katy Perry's Roar to my playlist,update_playlist
502,add a song to my rock playlist,update_playlist
503,I want to add Help! by the Beatles to my playlist,update_playlist
504,insert what I listen to into my jazz playlist,update_playlist
505,new playlist to which I will add God's plan,update_playlist
506,could you insert Broken by Evanescence into my music,update_playlist
507,add god's plan by drake to my playlist,update_playlist
508,"connect this song to my ""kids"" playlist",update_playlist
509,add help! by the Beatles to my playlist,update_playlist
510,my new playlist will contain additions from God's plan,update_playlist
511,add this song to my top 40 playlist,update_playlist
512,I want to add this song to my rock playlist,update_playlist
513,add 7 rings to my pop playlist,update_playlist
514,please add this song to my alternative playlist,update_playlist
515,put this song in my reggae playlist,update_playlist
516,please add it to my playlist someday by the hits,update_playlist
517,"the song that is playing, add it to my favorite playlist",update_playlist
518,add walk by pantera to my playlist,update_playlist
519,add current song to my favorite playlist,update_playlist
520,put mambo #5 by lou bega on my playlist please,update_playlist
521,coldplay yellow in my playlist please,update_playlist
522,This song should be added to my rock playlist,update_playlist
523,God's Plan will be added to my new playlist,update_playlist
524,put Dr Feelgood by Motley Crue on my playlist,update_playlist
525,Can you please add Hero by Skillet to my playlist,update_playlist
526,add to my favorites what is currently playing on my playlist,update_playlist
527,add hells bells by acdc to my playlist,update_playlist
528,add mia to my spanish playlist,update_playlist
529,I want Happy added to my RB playlist,update_playlist
530,add beyonce single ladies to my pop playlist,update_playlist
531,add baby shark to my kids playlist,update_playlist
532,I have to add this song to my rock playlist,update_playlist
533,let's add Wonder by Hillsong United to my playlist,update_playlist
534,Please put this song on my gloomy monday playlist,update_playlist
535,"please add it to the ""kids"" playlist",update_playlist
536,add what's currently playing to my favorite playlist,update_playlist
537,I would like to add you say by lauren daigle to my playlist,update_playlist
538,please add this song to my jazz playlist,update_playlist
539,This song must be added to my reggae playlist,update_playlist
540,will you add what i'm listening to to my dinner playlist?,update_playlist
541,"I want this song to be put in my ""kids"" playlist",update_playlist
542,will you add what i listen to to my bedroom playlist?,update_playlist
543,add welcome to the jungle guns n roses to my playlist,update_playlist
544,add Yosemite to my rap playlist,update_playlist
545,will you add what i'm listening to to my road trip playlist?,update_playlist
546,"add this song to the ""kids"" playlist",update_playlist
547,add my playlist with smooth operator by sade,update_playlist
548,add this song to my dinner playlist,update_playlist
549,add this song to my slow jams playlist,update_playlist
550,can i increase my volume,change_volume
551,the volume should be at 4,change_volume
552,go ahead now and turn the volume up to 4 please,change_volume
553,Please your volume,change_volume
554,I wish it was stronger,change_volume
555,I need more noise,change_volume
556,adjust the volume higher,change_volume
557,please increase your volume,change_volume
558,the volume should be decreased,change_volume
559,go ahead and turn the volume to 4,change_volume
560,please increase the volume level to 4,change_volume
561,please increase the volume to 4 please,change_volume
562,make my speaker sound louder,change_volume
563,Could you please increase the volume of your speaker?,change_volume
564,I would like to lower the volume,change_volume
565,limit your volume,change_volume
566,please increase the volume to 4,change_volume
567,increase the volume,change_volume
568,please go ahead and turn up your speaker volume,change_volume
569,the sound is too low,change_volume
570,can my volume be increased,change_volume
571,increase your voicemail,change_volume
572,change speaker volume to louder,change_volume
573,make speakers louder,change_volume
574,turn down the volume,change_volume
575,turn up the volume,change_volume
576,turn up the volume please,change_volume
577,set the volume to setting number 4,change_volume
578,decrease the volume,change_volume
579,increase the volume,change_volume
580,increase volume to 4,change_volume
581,Please increase the volume,change_volume
582,Please speak louder,change_volume
583,turn down your volume,change_volume
584,I want to increase your volume,change_volume
585,you need to increase the volume to 4 please,change_volume
586,increase the volume level to 4 now,change_volume
587,set the volume to 4 now,change_volume
588,I want you to go to your volume,change_volume
589,lower the volume of your voicemail,change_volume
590,please increase the volume to 4,change_volume
591,Can you please turn the volume to 4?,change_volume
592,Can you turn up the volume please?,change_volume
593,please increase the volume,change_volume
594,Can you turn the volume down?,change_volume
595,go ahead and your volume,change_volume
596,make sure the volume is on 4,change_volume
597,increase the volume,change_volume
598,I would like to turn up the volume,change_volume
599,I want the volume to be set to 4,change_volume
600,I need to know my Bank of America routing number,routing
